5.47	0.00	-2.31	0.38	-88.74	1.74	-1.75	0.00
5.47	0.00	-1.79	-4.06	-74.02	-10.88	-0.93	0.00
5.57	0.01	-4.34	-2.05	-78.55	11.87	-1.11	0.00
5.48	0.00	0.40	-0.85	-84.21	4.53	-1.33	0.00
5.50	0.00	-0.56	-1.83	-90.27	-16.25	-1.57	0.00
5.40	-0.01	-0.91	-5.70	-88.77	-10.23	-1.42	0.00
5.42	0.00	-2.86	3.67	-93.78	-9.57	-1.60	0.00
5.43	0.00	-2.43	-2.17	-90.63	-0.36	-1.36	0.00
5.40	-0.01	0.29	4.65	-92.79	-4.02	-1.40	0.00
5.43	0.00	0.11	2.75	-89.28	4.50	-1.15	0.00
5.46	0.00	4.07	0.85	-93.24	-2.61	-1.29	0.00
5.47	0.00	0.97	-1.46	-88.26	4.53	-0.98	0.00
5.49	0.00	-1.13	-3.79	-81.10	8.19	-0.57	0.00
5.47	0.00	-0.68	-1.11	-82.44	10.79	-0.61	0.00
5.40	-0.01	-2.43	1.48	-94.89	-6.63	-1.20	0.00
5.46	0.00	0.32	-2.11	-101.30	-20.21	-1.46	0.00
5.50	0.00	-0.41	3.59	-100.85	-18.41	-1.37	0.00
5.50	0.00	2.01	-0.86	-111.08	-16.19	-1.81	0.00
5.44	0.00	0.06	1.09	-109.85	-8.55	-1.66	0.00
5.45	0.00	-0.28	1.15	-110.00	-9.15	-1.58	0.00
5.46	0.00	0.75	-1.79	-98.94	12.14	-0.95	0.00
5.52	0.01	-0.75	0.82	-95.04	14.81	-0.71	0.00
