5.46 	0.00	0.86 	-0.10	159.35 	-37.21	-1.87	0.00
5.42 	0.00	1.10 	0.00	181.80 	8.79	-0.66	0.00
5.42 	0.00	1.20 	0.05	160.08 	-17.20	-1.71	0.00
5.48 	0.00	1.34 	0.19	144.95 	-14.40	-2.38	0.00
5.41 	0.00	1.00 	0.10	195.10 	13.30	0.24	0.00
5.54 	0.01	1.24 	0.31	175.58 	15.50	-0.74	0.00
5.50 	0.00	1.15 	0.20	172.16 	27.21	-0.88	0.00
5.44 	0.00	1.15 	0.20	159.35 	-35.75	-1.47	0.00
5.41 	-0.01	1.05 	0.20	186.68 	11.10	-0.03	0.00
5.47 	0.00	1.29 	0.19	151.79 	-20.38	-1.78	0.00
5.44 	0.00	1.44 	0.22	158.86 	-0.49	-1.33	0.00
5.50 	0.00	1.34 	0.11	187.90 	1.22	0.18	0.00
5.48 	0.00	1.34 	0.22	156.06 	4.27	-1.42	0.00
5.45 	0.00	1.34 	0.16	149.59 	-9.27	-1.67	0.00
5.41 	-0.01	1.29 	0.15	147.88 	-40.02	-1.67	0.00
5.40 	-0.01	1.15 	0.08	146.42 	-9.64	-1.66	0.00
5.52 	0.01	1.29 	0.16	157.89 	8.30	-1.00	0.00
5.47 	0.00	1.15 	0.01	162.28 	14.40	-0.73	0.00
5.43 	0.00	1.10 	-0.16	176.07 	29.65	-0.01	0.00
5.48 	0.00	1.29 	-0.11	154.59 	-3.29	-1.08	0.00
5.41 	0.00	1.24 	-0.10	134.46 	-27.82	-2.03	0.00
5.58 	0.01	1.39 	-0.03	138.49 	-37.58	-1.73	0.00
5.53 	0.01	1.58 	0.13	147.88 	-6.71	-1.18	0.00
5.49 	0.00	1.24 	0.11	156.67 	22.21	-0.68	0.00
5.46 	0.00	1.39 	0.10	123.36 	-15.13	-2.31	0.00
5.40 	-0.01	1.44 	0.20	119.21 	-28.67	-2.40	0.00
5.56 	0.01	1.20 	0.15	142.15 	-14.52	-1.13	0.00
5.50 	0.00	1.39 	0.12	137.02 	13.67	-1.33	0.00
5.43 	0.00	1.39 	0.13	114.09 	-5.12	-2.41	0.00
5.49 	0.00	1.24 	-0.01	106.89 	-35.26	-2.65	0.00
5.45 	0.00	1.20 	-0.19	150.08 	13.06	-0.36	0.00
5.42 	-0.01	1.00 	-0.22	134.70 	20.62	-1.11	0.00
5.50 	0.00	1.10 	-0.25	135.80 	28.92	-1.00	0.00
5.46 	0.00	1.20 	-0.25	120.06 	-30.02	-1.74	0.00
5.42 	-0.01	1.20 	-0.12	127.87 	-6.83	-1.26	0.00
5.49 	0.00	0.86 	-0.33	105.91 	-29.89	-2.30	0.00
5.42 	0.00	1.58 	-0.07	142.27 	22.21	-0.36	0.00
5.41 	-0.01	1.20 	-0.06	115.18 	-12.69	-1.70	0.00
5.44 	0.00	0.72 	-0.27	99.69 	-6.22	-2.39	0.00
5.57 	0.01	1.15 	-0.06	112.62 	-29.65	-1.62	0.00
5.57 	0.01	0.91 	-0.13	108.72 	-6.47	-1.74	0.00
5.55 	0.01	1.00 	-0.16	138.12 	38.43	-0.18	0.00
5.53 	0.00	1.20 	-0.08	140.44 	27.82	-0.05	0.00
5.51 	0.00	1.00 	0.03	157.40 	48.68	0.80	0.00
5.49 	0.00	0.62 	-0.46	117.50 	-20.62	-1.24	0.00
5.49 	0.00	0.86 	-0.40	126.77 	-13.67	-0.71	0.00
5.54 	0.00	1.00 	-0.06	142.88 	-14.52	0.13	0.00
5.56 	0.01	0.47 	-0.37	122.02 	4.52	-0.92	0.00
5.57 	0.01	0.67 	-0.30	131.41 	4.64	-0.41	0.00
5.56 	0.00	0.62 	-0.34	105.91 	-36.97	-1.66	0.00
5.54 	0.00	0.67 	-0.44	145.08 	23.06	0.38	0.00
5.53 	0.00	0.57 	-0.43	121.16 	-10.25	-0.83	0.00
5.54 	0.00	0.38 	-0.34	102.98 	-2.93	-1.70	0.00
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
