5.55 	0.000	24.71 	-5.99	185.71 	-13.42	-1.52	0.00
5.54 	0.000	25.96 	-5.91	200.35 	-3.78	-0.71	0.00
5.53 	-0.002	27.79 	-2.76	205.35 	13.42	-0.43	0.00
5.51 	-0.003	26.44 	-1.89	223.90 	38.19	0.52	0.00
5.50 	-0.004	29.28 	-0.41	204.38 	4.03	-0.48	0.00
5.47 	-0.007	29.47 	0.44	200.96 	-4.39	-0.63	0.00
5.45 	-0.008	27.50 	-1.97	199.38 	-24.52	-0.68	0.00
5.42 	-0.010	27.89 	-1.01	209.02 	4.64	-0.16	0.00
5.40 	-0.011	28.51 	1.40	206.82 	5.86	-0.26	0.00
5.40 	-0.010	27.93 	1.68	214.99 	15.62	0.16	0.00
5.40 	-0.009	26.01 	-0.05	213.90 	4.88	0.10	0.00
5.40 	-0.008	24.95 	-0.77	208.89 	2.07	-0.16	0.00
5.40 	-0.008	26.20 	-1.92	196.69 	-18.30	-0.76	0.00
5.40 	-0.007	25.87 	-2.77	200.84 	-13.06	-0.51	0.00
5.41 	-0.005	24.38 	-2.95	207.31 	-1.59	-0.17	0.00
5.40 	-0.005	24.57 	-3.13	222.56 	25.87	0.61	0.00
5.41 	-0.004	21.78 	-4.93	211.70 	10.86	0.03	0.00
5.41 	-0.003	21.68 	-5.59	234.76 	27.45	1.18	0.00
5.41 	-0.003	22.79 	-4.41	208.65 	-13.91	-0.18	0.00
5.42 	-0.002	20.34 	-4.51	218.90 	7.20	0.34	0.00
5.41 	-0.003	18.51 	-6.10	199.86 	-34.90	-0.63	0.00
5.41 	-0.003	18.08 	-6.95	204.38 	-4.27	-0.37	0.00
5.41 	-0.002	18.94 	-6.19	212.92 	-5.98	0.07	0.00
5.41 	-0.002	18.85 	-5.96	208.41 	8.54	-0.15	0.00
5.41 	-0.002	14.95 	-6.39	196.69 	-7.69	-0.73	0.00
5.41 	-0.001	14.28 	-6.90	200.72 	-12.20	-0.49	0.00
5.41 	-0.001	13.56 	-8.07	194.13 	-14.28	-0.80	0.00
5.40 	-0.002	11.20 	-8.60	183.15 	-13.54	-1.31	0.00
5.41 	-0.001	8.75 	-9.18	192.79 	-7.93	-0.76	0.00
5.40 	-0.002	7.98 	-9.64	169.97 	-24.16	-1.86	0.00
5.41 	-0.001	7.74 	-10.42	178.51 	-4.64	-1.34	0.00
5.41 	-0.001	7.54 	-10.86	184.49 	-8.30	-0.98	0.00
5.41 	-0.001	7.06 	-9.37	166.07 	-3.91	-1.85	0.00
5.40 	-0.002	7.21 	-8.22	173.27 	-5.25	-1.40	0.00
5.41 	-0.001	6.97 	-7.41	161.55 	-22.94	-1.91	0.00
5.40 	-0.001	8.17 	-5.22	173.14 	7.08	-1.24	0.00
5.40 	-0.002	7.11 	-3.43	149.11 	-24.16	-2.38	0.00
5.40 	-0.001	7.83 	-1.79	186.08 	24.52	-0.41	0.00
5.41 	0.000	9.32 	-0.10	174.97 	1.83	-0.95	0.00
5.40 	-0.001	7.16 	-0.24	158.87 	9.76	-1.70	0.00
5.39 	-0.002	5.43 	-0.94	145.08 	-41.00	-2.31	0.00
5.41 	0.000	6.68 	-0.73	161.68 	-13.30	-1.36	0.00
5.42 	0.001	15.48 	3.89	155.70 	-3.17	-1.59	0.00
5.41 	0.000	20.34 	8.03	163.63 	18.55	-1.12	0.00
5.41 	0.000	26.49 	13.70	195.11 	33.43	0.51	0.00
5.41 	0.000	13.94 	9.91	203.65 	47.95	0.91	0.00
5.41 	0.000	15.67 	8.13	195.11 	31.48	0.44	0.00
5.40 	-0.001	15.57 	8.27	215.97 	20.86	1.46	0.00
5.40 	0.000	14.71 	8.78	196.57 	-7.08	0.42	0.00
5.42 	0.001	14.23 	8.16	203.28 	8.17	0.73	0.00
5.42 	0.001	14.42 	3.55	154.48 	-61.49	-1.74	0.00
5.41 	0.000	11.34 	-2.72	184.61 	-11.96	-0.15	0.00
5.41 	0.000	10.53 	-9.34	171.07 	-32.21	-0.82	0.00
5.40 	-0.001	11.34 	-5.97	173.63 	19.16	-0.65	0.00
5.41 	0.000	10.96 	-5.34	193.03 	8.42	0.35	0.00
5.40 	-0.001	9.52 	-5.70	173.14 	2.07	-0.66	0.00
5.41 	0.000	11.58 	-4.41	179.37 	5.74	-0.32	0.00
5.40 	0.000	9.76 	-4.44	185.47 	-7.57	0.01	0.00
5.41 	0.000	9.95 	-4.46	168.75 	-4.39	-0.83	0.00
5.40 	0.000	9.52 	-3.14	201.69 	22.33	0.86	0.00
5.40 	0.000	13.75 	0.04	192.30 	6.83	0.35	0.00
5.40 	0.000	11.92 	0.31	184.74 	15.98	-0.05	0.00
5.40 	-0.001	11.82 	0.59	166.92 	-34.77	-0.94	0.00
5.40 	-0.001	11.25 	1.16	195.84 	3.54	0.55	0.00
5.40 	-0.001	11.73 	0.65	166.19 	-18.55	-0.96	0.00
5.41 	0.000	8.99 	-0.06	175.22 	8.30	-0.46	0.00
5.41 	0.001	18.41 	4.20	168.39 	-27.45	-0.78	0.00
5.40 	0.000	13.12 	3.90	188.88 	22.69	0.29	0.00
5.41 	0.000	13.89 	2.02	179.85 	4.64	-0.18	0.00
5.40 	0.000	10.72 	0.41	187.66 	19.28	0.22	0.00
5.41 	0.001	11.78 	0.18	165.82 	-23.06	-0.88	0.00
5.41 	0.000	11.34 	0.14	161.55 	-18.30	-1.05	0.00
5.40 	0.000	11.20 	-0.20	164.85 	-22.82	-0.83	0.00
5.40 	0.000	12.59 	1.71	165.70 	-0.12	-0.75	0.00
5.40 	-0.001	10.81 	-2.95	162.53 	0.98	-0.87	0.00
5.41 	0.001	11.97 	-2.05	190.47 	25.62	0.57	0.00
5.41 	0.001	9.42 	-3.26	161.67 	-4.03	-0.90	0.00
5.41 	0.000	10.38 	-1.80	175.22 	12.69	-0.18	0.00
5.41 	0.001	19.90 	3.16	170.09 	-20.38	-0.42	0.00
5.40 	-0.001	35.97 	13.89	204.13 	42.46	1.30	0.00
5.40 	0.000	26.54 	14.62	183.15 	7.93	0.19	0.00
5.39 	-0.001	22.88 	12.45	189.74 	19.64	0.51	0.00
5.40 	0.000	37.26 	19.45	170.95 	-33.19	-0.46	0.00
5.40 	0.000	45.73 	26.61	202.43 	19.28	1.14	0.00
5.41 	0.001	40.68 	28.93	181.56 	-8.17	0.04	0.00
5.41 	0.000	37.46 	28.00	174.00 	3.05	-0.34	0.00
5.40 	0.000	35.53 	21.82	198.64 	-3.78	0.91	0.00
5.40 	0.000	37.74 	11.80	193.52 	11.96	0.61	0.00
5.41 	0.001	44.14 	14.70	194.37 	20.38	0.62	0.00
5.41 	0.000	28.13 	9.97	164.73 	-33.92	-0.90	0.00
5.42 	0.002	29.67 	1.19	178.27 	-15.25	-0.17	0.00
5.43 	0.002	28.46 	-8.04	162.41 	-31.97	-0.96	0.00
5.42 	0.001	53.42 	2.35	156.55 	-8.17	-1.20	0.00
5.41 	0.000	37.50 	1.20	192.54 	14.28	0.66	0.00
5.40 	-0.001	40.25 	2.96	179.61 	17.20	-0.02	0.00
5.41 	0.000	42.84 	4.03	173.14 	16.59	-0.34	0.00
5.41 	0.000	29.18 	-5.46	162.77 	-29.77	-0.85	0.00
5.41 	0.000	28.13 	-2.73	153.26 	-26.35	-1.28	0.00
5.40 	-0.001	30.29 	-1.05	160.21 	-12.93	-0.87	0.00
5.40 	-0.001	52.46 	11.47	186.81 	24.04	0.51	0.00
5.42 	0.001	33.56 	-4.20	169.61 	16.35	-0.38	0.00
5.41 	0.000	27.79 	-6.96	181.20 	20.99	0.22	0.00
5.41 	0.000	39.19 	-4.01	182.17 	-4.64	0.26	0.00
5.41 	0.000	30.39 	-8.23	179.00 	9.39	0.09	0.00
5.40 	-0.001	30.92 	-3.25	188.27 	7.08	0.54	0.00
5.41 	0.000	33.13 	0.88	197.91 	15.74	1.00	0.00
5.43 	0.002	28.03 	-0.69	181.08 	2.07	0.11	0.00
5.41 	0.000	45.68 	-3.74	166.56 	-21.72	-0.62	0.00
5.41 	0.000	47.41 	5.06	183.15 	-14.76	0.24	0.00
5.41 	0.000	24.18 	0.73	160.58 	-20.50	-0.90	0.00
5.40 	-0.001	21.92 	-8.27	180.95 	14.40	0.16	0.00
5.41 	0.000	47.03 	4.19	172.29 	-10.86	-0.28	0.00
5.40 	-0.001	29.04 	1.16	155.21 	-5.37	-1.12	0.00
5.40 	-0.001	39.33 	3.68	176.80 	-4.15	0.02	0.00
5.41 	0.000	34.23 	4.94	160.21 	-12.08	-0.82	0.00
5.40 	0.000	27.84 	-6.45	174.24 	19.03	-0.07	0.00
5.41 	0.000	50.44 	-1.71	174.00 	-2.81	-0.08	0.00
5.42 	0.001	31.25 	2.68	187.79 	27.57	0.61	0.00
5.40 	-0.001	56.36 	18.56	174.49 	0.24	-0.08	0.00
5.42 	0.001	37.65 	4.59	175.71 	1.71	-0.02	0.00
5.41 	0.000	34.52 	5.04	191.57 	3.78	0.78	0.00
5.42 	0.001	27.60 	-3.35	180.22 	5.74	0.17	0.00
5.40 	-0.001	61.36 	11.89	181.81 	6.10	0.24	0.00
5.42 	0.001	29.91 	6.98	191.32 	-0.24	0.70	0.00
5.41 	0.000	50.39 	3.46	179.98 	-0.24	0.10	0.00
5.41 	0.000	52.99 	12.60	162.65 	-19.16	-0.77	0.00
5.40 	-0.001	27.26 	-8.25	199.01 	7.69	1.09	0.00
5.39 	-0.002	33.13 	-6.38	188.64 	8.66	0.51	0.00
5.40 	0.000	33.08 	-3.91	163.26 	0.61	-0.78	0.00
5.43 	0.002	45.82 	7.16	181.20 	-17.81	0.15	0.00
5.41 	0.000	19.71 	-17.24	194.37 	5.73	0.81	0.00
5.41 	0.000	46.21 	-0.47	184.25 	20.99	0.26	0.00
5.41 	0.000	60.54 	4.84	167.53 	-13.67	-0.59	0.00
5.40 	-0.001	52.22 	2.03	158.50 	-35.87	-1.01	0.00
5.41 	0.001	22.69 	-1.27	153.50 	-30.75	-1.21	0.00
5.40 	-0.001	28.61 	-2.89	157.16 	-10.37	-0.97	0.00
5.42 	0.001	35.53 	-0.22	167.66 	9.15	-0.39	0.00
5.41 	0.000	30.77 	-7.64	186.44 	32.94	0.56	0.00
5.42 	0.001	25.72 	-0.81	189.25 	32.09	0.68	0.00
5.41 	0.000	32.94 	-7.04	190.84 	23.18	0.72	0.00
5.42 	0.001	41.26 	-13.16	162.77 	-23.67	-0.72	0.00
5.40 	-0.001	27.50 	-18.94	184.74 	-4.52	0.42	0.00
5.40 	-0.001	31.01 	-5.31	187.66 	-3.17	0.54	0.00
5.41 	0.000	55.59 	10.83	194.01 	31.24	0.83	0.00
5.36 	-0.005	44.19 	9.75	173.02 	-11.71	-0.26	0.00
5.42 	0.002	25.48 	2.23	194.25 	6.59	0.82	0.00
5.40 	0.000	28.56 	2.53	159.72 	-34.29	-0.95	0.00
5.42 	0.001	37.74 	3.67	170.34 	-2.68	-0.37	0.00
5.42 	0.001	23.41 	-7.09	160.33 	-33.92	-0.85	0.00
5.41 	0.000	49.77 	7.59	161.68 	1.95	-0.74	0.00
5.42 	0.001	32.45 	4.52	170.34 	0.00	-0.27	0.00
5.41 	0.000	29.76 	-10.65	172.29 	11.96	-0.16	0.00
5.43 	0.002	40.34 	-7.25	190.35 	28.67	0.75	0.00
5.40 	-0.001	35.97 	1.62	177.42 	7.08	0.06	0.00
5.35 	-0.006	45.25 	9.15	167.53 	-4.76	-0.43	0.00
5.41 	0.001	22.07 	-3.26	175.34 	-15.01	-0.02	0.00
5.41 	0.000	44.86 	9.09	165.83 	-11.59	-0.50	0.00
5.43 	0.002	24.18 	-8.25	176.68 	9.15	0.07	0.00
5.42 	0.001	39.28 	-0.71	177.05 	1.71	0.09	0.00
5.40 	-0.001	45.92 	7.73	180.22 	14.40	0.24	0.00
5.40 	-0.001	33.51 	0.45	180.22 	3.54	0.23	0.00
5.41 	0.000	33.75 	-0.88	199.26 	22.21	1.17	0.00
5.37 	-0.004	28.66 	-8.74	185.71 	5.49	0.43	0.00
5.42 	0.002	41.78 	5.49	176.93 	-3.30	-0.03	0.00
5.43 	0.002	25.53 	-6.92	193.52 	-5.73	0.80	0.00
5.41 	0.001	45.54 	7.22	154.72 	-30.99	-1.18	0.00
5.40 	-0.001	27.41 	-2.33	191.08 	14.15	0.70	0.00
5.42 	0.001	54.34 	3.04	196.94 	3.42	0.96	0.00
5.45 	0.004	27.93 	-1.27	156.80 	2.07	-1.10	0.00
5.46 	0.005	57.41 	11.20	147.52 	-43.56	-1.51	0.00
5.41 	0.000	48.81 	15.67	194.99 	-1.95	0.94	0.00
5.48 	0.006	23.80 	-1.16	179.98 	23.18	0.15	0.00
5.44 	0.002	25.96 	-0.36	164.60 	17.08	-0.63	0.00
5.46 	0.004	32.60 	-6.65	202.31 	7.32	1.29	0.00
5.46 	0.004	52.27 	9.11	171.44 	-8.54	-0.32	0.00
5.43 	0.000	27.36 	-8.94	180.10 	15.50	0.13	0.00
5.44 	0.001	28.66 	-4.11	191.69 	-10.62	0.70	0.00
5.41 	-0.002	73.62 	6.05	202.67 	31.24	1.21	0.00
5.40 	-0.003	34.14 	-4.31	190.35 	10.25	0.54	0.00
5.41 	-0.001	50.25 	11.07	211.58 	19.89	1.57	0.00
5.43 	0.000	36.45 	10.78	197.06 	-5.61	0.77	0.00
5.43 	0.000	75.30 	26.74	183.76 	-6.59	0.06	0.00
5.43 	0.001	32.74 	3.61	200.96 	-10.62	0.92	0.00
5.43 	0.001	28.75 	2.50	185.47 	-11.59	0.10	0.00
5.45 	0.002	32.41 	3.13	188.88 	5.13	0.27	0.00
5.47 	0.004	32.46 	-19.02	198.28 	-2.68	0.72	0.00
5.49 	0.006	37.94 	-7.61	167.29 	-18.18	-0.86	0.00
5.52 	0.008	44.62 	-6.62	206.45 	17.57	1.14	0.00
5.55 	0.010	41.88 	-0.59	201.70 	3.42	0.84	0.00
5.57 	0.011	45.01 	-15.45	174.61 	7.32	-0.55	0.00
5.60 	0.014	48.13 	-0.03	189.98 	-16.47	0.24	1.00
5.59 	0.011	47.99 	9.60	219.63 	17.94	1.71	1.00
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
